~A D.M	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43
2435.0	9018	6612	4570.5	2967	1891.5	1306.5	778.5	430.5	288	190.5	88.5	66	37.5	16.5	13.5	9	7.5	6	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2434.7	8676	6273	4417.5	2848.5	1780.5	1236	723	391.5	265.5	175.5	96	52.5	33	13.5	12	10.5	1.5	6	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	1.5	0	0
2434.4	8479.5	6064.5	4203	2715	1737	1107	619.5	390	238.5	139.5	91.5	48	31.5	15	10.5	4.5	1.5	3	1.5	6	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	1.5	0	0
2434.1	8365	6007	4095	2635	1728	1070	612	384	235	121	97	39	35	18	10	3	4	3	3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2433.8	8365.5	6039	4038	2623.5	1693.5	1057.5	691.5	333	213	117	106.5	33	28.5	16.5	7.5	7.5	6	1.5	1.5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2433.5	8548.5	6060	4146	2592	1615.5	1060.5	691.5	379.5	216	144	88.5	46.5	27	16.5	6	9	4.5	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2433.2	8650.5	6034.5	4236	2656.5	1687.5	1068	669	406.5	228	139.5	90	66	33	21	9	7.5	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2432.9	8509	6052	4073	2752	1757	1088	666	389	228	141	70	65	27	24	9	6	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2432.6	8319	6046.5	4054.5	2706	1752	1102.5	691.5	382.5	222	141	75	57	19.5	22.5	13.5	6	6	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2432.3	8599	6207	4290	2820	1767	1119	715	404	225	162	81	62	26	18	8	5	4	1	4	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2432.0	8901	6307.5	4531.5	2916	1870.5	1129.5	709.5	388.5	280.5	144	87	54	30	21	10.5	7.5	3	1.5	0	3	1.5	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2431.7	8941.5	6297	4465.5	2950.5	1911	1144.5	718.5	357	274.5	142.5	91.5	46.5	40.5	19.5	9	4.5	1.5	1.5	3	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2431.4	8894	6407	4405	2955	1900	1152	678	402	213	153	92	66	36	22	4	5	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2431.1	8865	6436.5	4470	2916	1878	1128	667.5	456	244.5	139.5	105	60	33	27	4.5	7.5	13.5	6	1.5	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2430.8	9028.5	6523.5	4539	3010.5	1870.5	1116	672	451.5	243	171	105	45	40.5	21	4.5	10.5	9	7.5	1.5	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0
2430.5	9065	6583	4565	3108	1931	1147	758	418	241	163	110	40	42	24	14	11	5	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2430.2	8905.5	6597	4485	2946	1902	1140	735	448.5	231	165	87	43.5	37.5	15	28.5	6	7.5	3	1.5	1.5	3	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2429.9	8919	6631.5	4510.5	2892	1879.5	1107	717	478.5	237	187.5	94.5	54	37.5	15	31.5	3	9	0	4.5	1.5	3	1.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2429.6	8953.5	6574.5	4579.5	2896.5	1905	1153.5	690	420	274.5	163.5	93	58.5	31.5	19.5	21	4.5	6	0	3	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2429.3	9017	6531	4530	3015	1953	1157	679	416	310	158	109	53	32	17	12	7	3	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2429.0	9114	6768	4861.5	3310.5	2184	1287	804	498	363	180	121.5	64.5	28.5	25.5	18	16.5	7.5	4.5	1.5	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5
2428.7	9304.5	7117.5	5043	3432	2290.5	1452	912	604.5	409.5	190.5	121.5	90	36	40.5	22.5	16.5	10.5	4.5	0	1.5	3	3	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2428.4	9344	7005	4946	3341	2208	1475	879	536	336	181	127	79	40	36	15	15	7	0	0	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2428.1	9418.5	6817.5	4771.5	3244.5	2034	1231.5	736.5	403.5	285	162	97.5	70.5	30	31.5	13.5	12	3	1.5	0	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2427.8	9312	6778.5	4683	3147	1975.5	1192.5	715.5	388.5	277.5	160.5	85.5	73.5	28.5	28.5	15	7.5	6	3	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2427.5	9154.5	6607.5	4653	3084	1948.5	1203	715.5	408	226.5	153	70.5	51	33	16.5	7.5	6	7.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2427.2	9111	6502	4531	3045	1893	1111	664	429	212	145	79	46	36	18	5	11	8	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2426.9	9198	6709.5	4630.5	3178.5	1989	1174.5	733.5	480	276	177	112.5	64.5	39	22.5	10.5	12	7.5	1.5	4.5	0	1.5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0
2426.6	9349.5	7116	4978.5	3405	2149.5	1320	874.5	498	328.5	210	111	75	33	22.5	25.5	12	7.5	3	4.5	4.5	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0
2426.3	9500	7094	4983	3354	2142	1311	835	485	298	177	95	66	34	21	24	12	8	4	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2426.0	9435	6871.5	4863	3169.5	2158.5	1233	760.5	453	265.5	166.5	90	46.5	40.5	22.5	10.5	10.5	3	3	1.5	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2425.7	9366	6805.5	4713	3067.5	2062.5	1236	784.5	457.5	277.5	190.5	81	43.5	42	25.5	7.5	3	4.5	1.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2425.4	9184.5	6780	4573.5	3088.5	1972.5	1251	777	450	327	181.5	81	51	36	24	7.5	6	7.5	1.5	1.5	1.5	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2425.1	9275	6770	4665	3127	1991	1203	730	419	302	151	100	55	27	23	12	10	3	2	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2424.8	9355.5	6789	4774.5	3150	1923	1198.5	774	421.5	282	163.5	90	60	31.5	27	10.5	9	4.5	0	0	3	3	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2424.5	9573	6981	4962	3373.5	1972.5	1342.5	825	490.5	289.5	175.5	111	60	57	22.5	12	13.5	7.5	4.5	0	3	3	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2424.2	9996	7522.5	5196	3615	2284.5	1515	901.5	540	333	223.5	118.5	63	63	30	16.5	13.5	12	6	1.5	3	1.5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2423.9	10031	7626	5365	3639	2393	1456	873	513	304	193	105	59	40	28	17	11	13	2	4	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2423.6	9744	7287	5070	3441	2215.5	1362	843	498	247.5	174	91.5	57	37.5	25.5	13.5	4.5	12	4.5	3	1.5	0	4.5	1.5	1.5	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0
2423.3	9658.5	7164	4899	3264	2104.5	1303.5	823.5	463.5	240	177	121.5	69	37.5	27	13.5	4.5	4.5	3	1.5	1.5	0	4.5	0	1.5	0	0	0	0	0	0	3	1.5	1.5	0	0	0	0	0	0	0	0	0	0
2423.0	9680	7010	4750	3173	2063	1254	757	482	271	164	103	55	35	21	12	4	4	2	3	1	0	1	0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
2422.7	9561	6918	4714.5	3166.5	1975.5	1266	721.5	475.5	285	162	78	58.5	28.5	18	16.5	4.5	1.5	6	0	6	0	1.5	0	4.5	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2422.4	9532.5	6982.5	4761	3045	1969.5	1296	651	475.5	288	153	88.5	52.5	34.5	15	16.5	6	3	4.5	1.5	4.5	0	0	1.5	3	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2422.1	9610.5	7048.5	4893	3141	2038.5	1254	718.5	456	264	157.5	91.5	66	40.5	18	21	3	4.5	1.5	3	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2421.8	9922	7409	5353	3696	2408	1528	935	557	365	234	133	101	49	35	27	8	8	10	3	4	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2421.5	10072.5	7617	5454	3835.5	2592	1648.5	1026	691.5	442.5	291	187.5	139.5	70.5	55.5	33	16.5	16.5	10.5	7.5	10.5	3	1.5	0	1.5	3	3	1.5	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0
2421.2	9790.5	7146	5100	3423	2247	1429.5	855	544.5	342	223.5	129	114	60	39	19.5	16.5	10.5	4.5	6	6	1.5	3	0	1.5	3	3	1.5	0	0	1.5	1.5	1.5	0	0	0	1.5	0	0	0	0	0	0	0
2420.9	9666	7130	5054	3392	2345	1520	971	658	434	305	200	152	113	79	57	52	31	27	20	20	14	15	16	9	16	10	9	6	5	5	6	5	3	1	1	3	2	0	1	2	1	2	0
2420.6	10276.5	8049	5985	4309.5	3160.5	2361	1650	1255.5	927	708	552	421.5	399	295.5	219	166.5	132	105	103.5	91.5	81	61.5	60	45	33	31.5	27	24	21	13.5	21	9	4.5	9	12	6	12	0	0	6	4.5	6	3
2420.3	10587	8485.5	6616.5	5032.5	3865.5	2994	2293.5	1801.5	1368	1102.5	901.5	738	610.5	502.5	384	325.5	292.5	189	216	160.5	151.5	121.5	99	90	60	69	49.5	43.5	34.5	25.5	24	10.5	9	19.5	19.5	4.5	12	4.5	1.5	6	10.5	6	3
2420.0	10687.5	8454	6784.5	5211	3960	3282	2497.5	2016	1530	1317	979.5	864	682.5	585	441	429	369	240	262.5	177	174	142.5	106.5	106.5	87	78	61.5	45	36	31.5	27	18	16.5	21	10.5	7.5	6	13.5	6	7.5	9	7.5	1.5
2419.7	10669	8446	6659	5166	3985	3222	2418	1915	1591	1291	1011	828	703	579	474	418	333	267	258	194	153	137	103	99	95	67	52	48	41	30	36	26	18	22	4	10	7	13	9	6	7	9	5
2419.4	10656	8535	6673.5	5181	4135.5	3093	2476.5	1957.5	1555.5	1233	1077	859.5	729	576	525	415.5	307.5	309	288	195	138	147	115.5	112.5	100.5	78	60	66	55.5	30	39	42	22.5	31.5	12	13.5	4.5	10.5	7.5	4.5	9	9	4.5
2419.1	10642.5	8628	6622.5	5073	3991.5	2997	2475	1851	1492.5	1204.5	987	850.5	693	529.5	475.5	414	300	315	255	189	147	165	121.5	100.5	81	66	63	57	49.5	36	24	40.5	25.5	19.5	15	16.5	10.5	12	10.5	6	9	4.5	1.5
2418.8	10728	8496	6577.5	5091	3868.5	2899.5	2322	1660.5	1392	1087.5	907.5	756	570	454.5	420	349.5	292.5	249	184.5	169.5	151.5	148.5	97.5	78	72	61.5	55.5	31.5	40.5	37.5	18	33	18	15	15	12	12	9	13.5	7.5	3	3	0
2418.5	10774	8601	6594	5100	3964	3017	2390	1839	1490	1187	996	804	665	522	469	379	325	260	233	179	146	135	111	85	87	63	63	51	42	35	38	33	27	17	15	14	9	12	14	6	6	5	8
2418.2	10558.5	8533.5	6706.5	5205	4155	3222	2529	2116.5	1656	1443	1245	951	838.5	748.5	571.5	457.5	439.5	334.5	271.5	240	228	184.5	159	126	114	111	102	96	66	55.5	60	55.5	43.5	31.5	27	21	15	24	24	10.5	12	9	7.5
2417.9	10587	8368.5	6625.5	5167.5	4080	3264	2533.5	2161.5	1678.5	1441.5	1284	999	852	816	627	498	496.5	379.5	313.5	277.5	291	220.5	199.5	172.5	139.5	135	115.5	102	82.5	75	60	60	52.5	39	42	18	19.5	27	19.5	19.5	18	9	13.5
2417.6	10598	8293	6519	5040	3947	3058	2406	1920	1560	1186	1017	922	728	610	531	448	418	345	280	248	220	175	164	135	100	95	76	80	68	65	45	41	37	29	25	29	16	17	18	13	12	7	10
2417.3	10540.5	8059.5	6324	4774.5	3630	2655	2083.5	1522.5	1237.5	912	681	639	477	444	349.5	276	240	189	181.5	151.5	114	97.5	88.5	69	52.5	54	31.5	49.5	34.5	40.5	27	27	24	16.5	16.5	13.5	9	10.5	6	6	9	0	0
2417.0	10489.5	8236.5	6339	4800	3615	2685	2026.5	1524	1242	970.5	723	619.5	466.5	411	316.5	271.5	195	174	201	123	117	87	82.5	48	43.5	57	31.5	42	40.5	36	30	16.5	27	7.5	10.5	12	6	9	10.5	3	9	6	1.5
2416.7	10561.5	8385	6469.5	4930.5	3702	2814	2125.5	1725	1339.5	1044	856.5	724.5	541.5	451.5	372	325.5	223.5	214.5	214.5	132	130.5	118.5	123	58.5	52.5	60	49.5	43.5	39	33	33	18	22.5	10.5	12	15	7.5	4.5	12	1.5	4.5	12	1.5
2416.4	10624	8299	6391	4944	3596	2752	2082	1639	1273	963	788	671	545	409	365	299	228	220	186	134	114	103	95	73	63	48	56	59	42	23	25	20	17	15	12	12	9	13	7	3	5	7	0
2416.1	10483.5	8119.5	6312	4689	3448.5	2535	1872	1426.5	1162.5	850.5	666	513	459	321	313.5	238.5	175.5	172.5	144	99	84	51	54	61.5	51	49.5	34.5	37.5	25.5	13.5	22.5	9	15	6	15	10.5	15	10.5	1.5	0	7.5	3	1.5
2415.8	10432.5	7986	6151.5	4533	3334.5	2407.5	1768.5	1341	1104	825	609	466.5	403.5	340.5	292.5	207	153	129	124.5	84	87	33	57	63	39	39	25.5	30	16.5	19.5	16.5	13.5	12	9	12	12	15	7.5	0	4.5	4.5	4.5	3
2415.5	10311	8026	6128	4530	3415	2483	1896	1411	1118	827	691	516	422	376	312	208	210	148	145	113	95	83	75	72	52	39	35	28	24	26	15	14	18	15	11	9	12	5	3	3	3	6	5
2415.2	10146	8065.5	6249	4798.5	3520.5	2680.5	1938	1512	1185	924	817.5	615	490.5	388.5	349.5	283.5	253.5	205.5	160.5	177	115.5	102	85.5	78	60	51	43.5	39	34.5	27	19.5	21	15	15	12	10.5	12	7.5	4.5	0	6	4.5	4.5
2414.9	10285.5	8124	6256.5	4900.5	3717	2781	2040	1588.5	1303.5	1021.5	880.5	703.5	562.5	478.5	387	349.5	268.5	228	199.5	196.5	139.5	100.5	66	79.5	64.5	63	57	43.5	43.5	28.5	15	31.5	16.5	13.5	25.5	9	13.5	15	7.5	3	6	4.5	6
2414.6	10470	8193	6367.5	4882.5	3847.5	2896.5	2209.5	1771.5	1488	1131	960	840	609	597	472.5	399	352.5	295.5	249	226.5	172.5	148.5	93	118.5	79.5	85.5	90	57	64.5	33	36	34.5	24	18	30	15	13.5	16.5	13.5	9	9	7.5	6
2414.3	10371	8226	6362	4984	3888	3064	2414	2075	1590	1320	1097	945	714	704	543	518	421	399	327	318	240	209	166	179	127	109	92	75	76	57	60	49	35	37	32	26	20	15	10	20	13	8	12
2414.0	10282.5	8281.5	6408	4971	3963	3088.5	2568	2082	1689	1380	1224	1000.5	786	765	622.5	564	460.5	429	355.5	324	250.5	211.5	208.5	198	166.5	127.5	103.5	106.5	76.5	82.5	64.5	82.5	36	49.5	43.5	24	28.5	28.5	10.5	21	16.5	10.5	16.5
2413.7	10272	8292	6399	5052	3910.5	3144	2587.5	1992	1752	1392	1158	1036.5	850.5	775.5	696	570	502.5	408	373.5	310.5	289.5	231	208.5	172.5	177	123	141	115.5	84	105	78	82.5	58.5	57	52.5	34.5	30	43.5	21	18	16.5	9	18
2413.4	10342	8105	6307	5034	3869	3114	2433	1928	1679	1457	1091	976	853	746	676	510	474	421	375	308	273	253	221	173	172	133	123	104	92	103	76	63	58	43	46	36	32	28	25	20	21	18	9
2413.1	10323	8113.5	6399	5020.5	3853.5	3100.5	2323.5	1851	1573.5	1318.5	1108.5	892.5	838.5	678	589.5	511.5	420	387	313.5	313.5	253.5	237	180	153	154.5	106.5	108	90	93	84	55.5	60	54	34.5	48	30	30	19.5	19.5	16.5	24	16.5	6
2412.8	10332	8121	6327	4945.5	3756	2946	2245.5	1740	1464	1231.5	1081.5	846	736.5	667.5	510	439.5	412.5	331.5	288	279	238.5	217.5	156	133.5	117	100.5	103.5	97.5	96	60	66	57	54	37.5	33	33	16.5	27	22.5	22.5	19.5	13.5	7.5
2412.5	10354.5	8098.5	6213	4806	3717	2769	2146.5	1642.5	1375.5	1096.5	957	805.5	597	609	456	375	373.5	283.5	250.5	253.5	213	196.5	148.5	112.5	100.5	99	97.5	88.5	79.5	40.5	45	48	51	25.5	24	27	24	19.5	28.5	16.5	13.5	7.5	15
2412.2	10418	8185	6198	4800	3677	2700	2133	1618	1313	1034	875	724	598	518	451	366	324	262	226	217	155	153	129	94	100	85	79	54	70	50	35	40	24	19	26	23	26	12	19	10	12	3	12
2411.9	10513.5	8242.5	6298.5	4842	3553.5	2793	2194.5	1639.5	1393.5	1078.5	906	724.5	637.5	522	426	378	319.5	243	244.5	190.5	162	136.5	117	82.5	96	75	69	55.5	70.5	60	39	25.5	24	15	19.5	19.5	12	10.5	12	12	7.5	1.5	10.5
2411.6	10527	8290.5	6361.5	4867.5	3592.5	2890.5	2256	1728	1347	1087.5	898.5	721.5	583.5	507	415.5	376.5	319.5	223.5	216	177	178.5	166.5	118.5	100.5	87	60	66	67.5	45	57	37.5	25.5	19.5	19.5	21	22.5	16.5	10.5	9	7.5	7.5	1.5	10.5
2411.3	10336.5	8284.5	6165	4822.5	3645	2662.5	2181	1644	1230	1065	777	640.5	522	505.5	337.5	321	288	210	160.5	177	168	165	106.5	87	64.5	45	46.5	52.5	34.5	45	34.5	21	21	16.5	15	18	16.5	9	7.5	9	6	1.5	4.5
2411.0	10227	8021	6022	4555	3452	2530	1942	1480	1211	975	696	594	484	419	321	273	252	199	160	157	113	118	100	77	62	40	36	33	36	33	37	20	24	15	10	11	12	8	9	10	6	2	6
2410.7	10248	7935	6031.5	4549.5	3466.5	2680.5	1942.5	1509	1236	969	733.5	619.5	490.5	400.5	325.5	306	247.5	223.5	163.5	159	102	105	91.5	76.5	70.5	48	49.5	45	25.5	31.5	30	27	22.5	16.5	18	12	10.5	9	7.5	10.5	4.5	6	4.5
2410.4	10183.5	7981.5	6012	4612.5	3502.5	2806.5	2023.5	1578	1243.5	1021.5	798	627	478.5	453	351	310.5	255	231	186	178.5	118.5	120	103.5	91.5	72	45	51	45	15	24	27	22.5	19.5	13.5	21	12	12	7.5	10.5	15	7.5	6	1.5
2410.1	10255	8176	6353	4887	3948	2961	2390	1916	1536	1248	1019	852	661	585	465	399	340	275	254	209	168	151	126	114	80	86	68	52	35	37	41	29	30	22	24	17	17	14	13	11	8	3	3
2409.8	10342.5	8136	6514.5	5071.5	3999	3138	2613	2077.5	1708.5	1440	1152	1066.5	775.5	666	552	499.5	415.5	346.5	283.5	262.5	201	168	162	129	133.5	97.5	90	61.5	64.5	66	34.5	39	31.5	33	28.5	21	13.5	22.5	15	15	12	3	12
2409.5	10330.5	8221.5	6480	5125.5	3976.5	3273	2674.5	2154	1752	1533	1272	1090.5	856.5	732	639	549	435	415.5	342	283.5	235.5	225	190.5	171	165	136.5	102	76.5	79.5	70.5	42	30	37.5	24	40.5	18	21	28.5	19.5	22.5	19.5	9	12
2409.2	10375.5	8358	6523.5	5202	4039.5	3268.5	2631	2160	1812	1570.5	1282.5	1089	942	790.5	666	570	511.5	445.5	399	298.5	289.5	249	213	192	171	172.5	129	105	85.5	76.5	66	36	48	33	45	28.5	28.5	22.5	24	22.5	18	15	15
2408.9	10393	8263	6485	5156	4039	3232	2603	2195	1791	1541	1225	1130	919	786	676	597	526	452	408	335	268	252	205	182	167	170	126	106	108	90	71	64	57	48	30	35	39	25	21	26	17	15	18
2408.6	10258.5	8122.5	6430.5	4917	3969	3199.5	2494.5	2008.5	1651.5	1444.5	1212	1063.5	921	741	667.5	564	459	451.5	366	306	253.5	249	198	178.5	147	163.5	111	108	108	82.5	67.5	81	57	39	30	19.5	40.5	28.5	27	21	19.5	16.5	16.5
2408.3	10080	8010	6177	4761	3762	3022.5	2221.5	1822.5	1489.5	1279.5	1056	861	784.5	636	597	487.5	394.5	375	322.5	252	226.5	190.5	160.5	145.5	154.5	127.5	90	100.5	78	78	63	63	43.5	31.5	36	18	33	27	24	7.5	16.5	18	15
2408.0	10057	7913	5907	4550	3497	2624	2024	1587	1271	1016	808	710	629	511	465	357	301	296	234	210	171	127	125	108	116	93	70	59	50	53	42	41	30	23	31	17	18	19	17	8	18	11	10
2407.7	9999	7815	5883	4336.5	3258	2472	1888.5	1423.5	1132.5	837	702	603	526.5	429	363	271.5	247.5	241.5	193.5	198	165	121.5	126	82.5	84	52.5	49.5	58.5	46.5	43.5	28.5	24	22.5	18	30	15	7.5	15	18	16.5	12	9	9
2407.4	9955.5	7687.5	5707.5	4186.5	3091.5	2359.5	1804.5	1398	1054.5	790.5	663	579	490.5	378	309	276	220.5	192	166.5	144	133.5	102	109.5	84	73.5	52.5	46.5	48	51	45	37.5	25.5	21	19.5	22.5	16.5	10.5	4.5	16.5	12	4.5	13.5	9
2407.1	9963	7695	5689.5	4159.5	3093	2299.5	1752	1332	1017	844.5	663	582	478.5	373.5	301.5	261	228	193.5	159	147	124.5	108	111	81	63	64.5	64.5	43.5	45	33	40.5	28.5	24	15	18	13.5	12	10.5	9	4.5	12	10.5	6
2406.8	9854	7662	5734	4277	3126	2326	1740	1374	1093	882	770	608	508	432	363	303	283	228	183	184	133	126	110	86	70	63	56	47	40	36	36	25	27	20	23	15	8	12	11	5	13	4	3
2406.5	9771	7347	5583	4230	3084	2272.5	1767	1303.5	1072.5	829.5	738	625.5	487.5	436.5	373.5	315	279	238.5	159	184.5	130.5	99	93	73.5	81	66	54	45	48	31.5	34.5	30	22.5	18	22.5	12	13.5	13.5	10.5	6	7.5	1.5	10.5
2406.2	9717	7176	5557.5	4114.5	3067.5	2359.5	1885.5	1356	1101	843	742.5	627	478.5	444	376.5	313.5	234	231	163.5	144	124.5	112.5	100.5	87	78	73.5	57	52.5	43.5	28.5	36	31.5	15	15	30	10.5	13.5	10.5	7.5	9	7.5	4.5	9
2405.9	9474	7387.5	5637	4195.5	3121.5	2377.5	1849.5	1348.5	1075.5	910.5	750	580.5	463.5	426	372	334.5	247.5	205.5	211.5	132	124.5	118.5	97.5	84	64.5	72	52.5	51	37.5	31.5	33	27	13.5	16.5	18	12	12	7.5	4.5	9	9	6	4.5
2405.6	9578	7488	5633	4187	3117	2375	1790	1382	1076	943	718	579	497	412	360	326	268	205	201	141	137	107	112	104	80	78	59	39	31	39	32	31	25	20	21	14	13	12	7	7	5	4	8
2405.3	9718.5	7461	5641.5	4159.5	3009	2346	1827	1374	1128	925.5	736.5	585	487.5	450	354	303	268.5	196.5	177	153	142.5	111	99	105	85.5	76.5	54	46.5	42	45	34.5	24	25.5	21	13.5	15	12	16.5	7.5	12	3	6	7.5
2405.0	9706.5	7413	5718	4194	3091.5	2362.5	1767	1384.5	1128	901.5	753	558	484.5	444	370.5	276	232.5	220.5	171	183	136.5	117	109.5	91.5	63	61.5	54	48	43.5	49.5	27	30	24	12	13.5	15	9	13.5	9	15	6	6	7.5
2404.7	9715	7451	5578	4216	3173	2298	1789	1424	1088	896	710	598	523	445	365	293	248	228	202	186	135	135	109	110	89	61	61	50	43	50	27	35	26	18	19	17	14	14	14	14	10	6	5
2404.4	9735	7498.5	5602.5	4128	3270	2319	1807.5	1455	1078.5	885	654	660	484.5	420	379.5	309	271.5	204	220.5	166.5	141	139.5	120	117	79.5	81	57	51	55.5	49.5	31.5	22.5	25.5	28.5	19.5	15	6	13.5	7.5	9	13.5	10.5	4.5
2404.1	9829.5	7425	5718	4228.5	3244.5	2376	1770	1458	1119	883.5	634.5	646.5	478.5	436.5	382.5	303	289.5	199.5	202.5	177	163.5	148.5	103.5	97.5	75	87	66	54	46.5	48	37.5	21	24	27	10.5	15	7.5	15	6	6	10.5	7.5	4.5
2403.8	9819	7667	5902	4718	3588	2740	2178	1760	1412	1203	936	845	715	592	549	446	373	337	295	267	240	199	149	166	130	116	105	87	62	61	52	47	42	45	23	18	25	20	13	17	14	11	16
2403.5	9681	7737	5986.5	4797	3712.5	3012	2401.5	1917	1603.5	1477.5	1177.5	991.5	913.5	669	691.5	501	462	427.5	390	361.5	322.5	250.5	202.5	210	162	138	139.5	124.5	96	75	81	79.5	54	54	51	34.5	28.5	31.5	16.5	22.5	30	18	24
2403.2	9730.5	7635	5947.5	4651.5	3576	2953.5	2262	1812	1600.5	1329	1087.5	894	892.5	684	642	477	453	370.5	366	360	306	273	208.5	181.5	156	142.5	144	103.5	91.5	73.5	79.5	93	45	48	43.5	40.5	37.5	36	21	21	28.5	19.5	12
2402.9	9707	7461	5748	4470	3414	2618	1985	1658	1386	1152	957	797	752	574	558	444	420	331	319	293	251	213	212	162	153	138	119	101	88	77	70	73	52	46	33	27	33	36	30	20	17	18	19
2402.6	9433.5	7423.5	5674.5	4411.5	3255	2464.5	1879.5	1542	1251	1041	835.5	808.5	622.5	522	510	418.5	405	309	291	292.5	204	174	205.5	135	126	138	109.5	90	81	96	69	64.5	57	54	33	24	25.5	36	37.5	10.5	19.5	13.5	21
2402.3	9474	7300.5	5700	4165.5	3109.5	2266.5	1800	1452	1198.5	973.5	768	742.5	598.5	477	454.5	367.5	354	279	247.5	247.5	201	198	163.5	133.5	103.5	123	100.5	96	49.5	85.5	67.5	57	46.5	49.5	30	36	21	28.5	21	18	18	13.5	10.5
2402.0	9553.5	7387.5	5583	4144.5	3049.5	2124	1701	1321.5	1095	901.5	753	601.5	555	466.5	370.5	322.5	294	255	208.5	195	169.5	172.5	142.5	124.5	108	93	67.5	81	40.5	58.5	43.5	40.5	36	34.5	27	36	18	24	25.5	15	16.5	13.5	13.5
